"id","code","name","account_type","reconcile","note","name@sv_SE","tax_ids"
"a8439","8439","Återföring av värderegleringar, finansiella anläggningstillgångar","liability_non_current",False,"Här redovisas återföring av nedskrivningar på finansiella anläggningstillgångar som följer av värdering enligt lägsta värdets princip. Motkonton • Vid återföring av nedskrivning av finansiella anläggningstillgångar krediteras underkonto 8439 och som motkonto debiteras värderegleringskonto 1329, 1339, 1349, 1359, 1379 eller 1389 beroende på tillgångsslag.","Återföring av värderegleringar, finansiella anläggningstillgångar",""
"a844","844","Ränteintäkter","liability_non_current",False,"På detta konto redovisas ränteintäkter avseende banktillgodohavanden, lånefordringar, obligationer med mera. Även statliga räntebidrag redovisas på detta konto. Om kommunen har utlåning till koncernföretag bör kontot underindelas. Alternativt utnyttjas koddelen motpart i intervallet för extern motpart, kommunägda företag (5–7). Ränteintäkter efterfrågas av SCB i RS. Bokför inte på kontot • Ränteintäkter på kundfordringar redovisas på konto 845. • Vinst vid avyttring av finansiella instrument (omsättningstillgång) redovisas på konto 846 Försäljning och värdering, finansiella omsättningstillgångar. • Vid negativ intäktsränta/ersättning på banktillgodohavanden, se konto 852 Räntekostnader.","Ränteintäkter",""
"a8441","8441","Ränta på utlåning till koncernföretag","liability_non_current",False,"","Ränta på utlåning till koncernföretag",""
"a845","845","Ränteintäkter på kundfordringar","liability_non_current",False,"På detta konto redovisas erhållna dröjsmålsräntor på kundfordringar. Ränteintäkter från koncernföretag kan särskiljas genom att utnyttja koddelen för motpart avseende extern motpart, kommunägda företag (5–7). Ränteintäkter på kundfordringar efterfrågas av SCB i RS.","Ränteintäkter på kundfordringar",""
"a846","846","Försäljning och värdering, finansiella omsättningstillgångar","liability_non_current",False,"På detta konto redovisas finansiella intäkter från finansiella omsättningstillgångar som t.ex. vinster vid försäljning och orealiserade vinster vid värdering till verkligt värde samt återföring av värderegleringar. Värdering av finansiella omsättningstillgångar, vilka kontinuerligt är föremål för köp- och försäljning, behandlas i rekommendation RKR R7 Finansiella tillgångar och finansiella skulder. För att underlätta framtagande av kassaflödesanalys bör kontot delas upp på försäljningspris respektive bokfört värde enligt förslag nedan. Uppdelningen underlättar även beräkningen av balanskravsresultatet där orealiserade vinster och förluster ska undantas. Finansiella instrument som innehas för att ge avkastning eller värdestegring ska värderas till verkligt värde i enlighet med LKBR 7 kap. 6–7 §§. Orealiserade vinster på sådana finansiella instrument som utgör omsättningstillgångar redovisas på särskilt underkonto, 8468, och debiteras respektive värderegleringskonto i kontogrupp 18. Kont","Försäljning och värdering, finansiella omsättningstillgångar",""
"a8461","8461","Försäljningspris, finansiella omsättningstillgångar","liability_non_current",False,"","Försäljningspris, finansiella omsättningstillgångar",""
"a8462","8462","Bokfört värde, finansiella omsättningstillgångar","liability_non_current",False,"","Bokfört värde, finansiella omsättningstillgångar",""
"a8468","8468","Orealiserade vinster (verkligt värde), finansiella omsättningstillgångar","liability_non_current",False,"","Orealiserade vinster (verkligt värde), finansiella omsättningstillgångar",""
"a8469","8469","Återföring av nedskrivningar, finansiella omsättningstillgångar (LVP)","liability_non_current",False,"På detta konto redovisas återföring av nedskrivning av finansiella omsättningstillgångar som i enlighet med LKBR 7 kap 1, 4 och 7 § värderas enligt lägsta värdets princip (LVP). Återföring av nedskrivningen ska göras om skälen för nedskrivningen fallit bort. Bokför inte på kontot • Nedskrivning av finansiella omsättningstillgångar redovisas på underkonto 8569 Värdereglering, finansiella omsättningstillgångar. Motkonto • Vid återföring debiteras respektive värderegleringskonto i kontogrupp 18.","Återföring av nedskrivningar, finansiella omsättningstillgångar (LVP)",""
"a848","848","Valutakursvinster","liability_non_current",False,"På detta konto redovisas sådana differenser som uppstår vid omräkning av utländsk valuta till svenska kronor på grund av att kursen på den utländska valutan under kredittiden stigit (vid fordringar) eller sjunkit (vid skulder). Kontot används löpande för både orealiserade samt realiserade kursvinster av finansiell karaktär, det vill säga kursvinster som avser upplånade eller utlånade medel när betalning ska ske i utländsk valuta. Kursvinster bokförs när de realiserats eller vid bokslut om orealiserade kursvinster kan konstateras utifrån balansdagens kurs. Skulder i utländsk valuta omräknas enligt växelkursen på balansdagen. Se LKBR 7 kap 9 §. Se även anvisningar till konto 858 Valutakursförluster, och konto 243 Kortfristiga lån i utländsk valuta respektive 2342 Lån i utländsk valuta. Bokför inte på kontot • För kursvinster avseende rörelsekaraktär (kundfordringar/leverantörsskulder), se konto 369 Övriga ersättningar och intäkter.","Valutakursvinster",""
"a8481","8481","Realiserade valutakursvinster","liability_non_current",False,"Realiserade valutakursvinster efterfrågas av SCB i RS.","Realiserade valutakursvinster",""
"a8482","8482","Orealiserade valutakursvinster","liability_non_current",False,"Orealiserade valutakursvinster efterfrågas av SCB i RS.","Orealiserade valutakursvinster",""
"a849","849","Övriga finansiella intäkter","liability_non_current",False,"På detta konto redovisas kommunens finansiella intäkter för vilka särskilda konton ej lagts upp i denna kontogrupp, t.ex. medel från överskottsfond i pensionsförsäkringar. (Se RKR:s information, Redovisning av överskottsmedel i pensionsförsäkringar.) Övriga finansiella intäkter efterfrågas av SCB i RS.","Övriga finansiella intäkter",""
"a8491","8491","Kommunal borgensavgift","liability_non_current",False,"På detta konto redovisas intäkter av kommunal borgensavgift. Kommunal borgensavgift efterfrågas av SCB i RS.","Kommunal borgensavgift",""
"a851","851","Förlust vid avyttring och värdering, finansiella anläggningstillgångar","liability_non_current",False,"På detta konto redovisas finansiella kostnader vid värdering eller avyttring av finansiella anläggningstillgångar. Kontot används i samband med bokslut i de fall försäljningsintäkten för avyttrad anläggningstillgång understiger det bokförda värdet. Vid försäljning krediteras försäljningsintäkten detta konto. Kontot debiteras, vid försäljningstillfället med det bokförda värdet. Finansiella instrument som innehas för att ge avkastning eller värdestegring ska värderas till verkligt värde i enlighet med LKBR 7 kap. 6–7 §§. Vid innehav av finansiella instrument som ska värderas till verkligt värde och utgör anläggningstillgång kan ett särskilt underkonto läggas upp i enlighet med konto 856. Exempel på sådana tillgångar är kapitalförsäkringar för pensioner till anställda och förtroendevalda (se informationen från RKR - Redovisning av kapitalförsäkringar i samband med direktpension till förmån för anställda och förtroendevalda). För att underlätta framtagande av kassaflödesanalys bör kontot d","Förlust vid avyttring och värdering, finansiella anläggningstillgångar",""
"a8511","8511","Försäljningspris, finansiella anläggningstillgångar","liability_non_current",False,"På detta underkonto redovisas försäljningspriset för värdepapper, andelar och bostadsrätter i de fall försäljningspriset för tillgången understiger det bokförda värdet. Försäljningspriset för värdepapper med mera efterfrågas av SCB i RS.","Försäljningspris, finansiella anläggningstillgångar",""
"a8512","8512","Bokfört värde, finansiella anläggningstillgångar","liability_non_current",False,"På detta underkonto debiteras anskaffningsvärdet av försålda tillgångar och krediteras för eventuell nedskrivning i de fall försäljningspriset för tillgången understiger det bokförda värdet. Saldot visar det bokförda värdet.","Bokfört värde, finansiella anläggningstillgångar",""
"a8519","8519","Värdereglering, finansiella anläggningstillgångar","liability_non_current",False,"Här redovisas nedskrivningar på finansiella anläggningstillgångar som följer av värdering enligt lägsta värdets princip.","Värdereglering, finansiella anläggningstillgångar",""
"a852","852","Räntekostnader","liability_non_current",False,"På detta konto redovisas låneräntor på kort- och långfristig upplåning och räntekostnader som avser kommunens kreditutnyttjande som ränta på kontokredit med mera. Kreditavgifter i samband med kontokredit behandlas som räntekostnader. Här redovisas även räntekostnader på leasingskuld. Om kommunen har upplåning från koncernföretag bör kontot underindelas. Alternativt utnyttjas koddelen motpart i intervallet för externa motparter, kommunägda företag (5–7). Vid s.k. negativ ränta redovisas på detta konto både erlagd ränta/ersättning på banktillgodohavanden mm samt erhållen ränta/ersättning för upplånade medel. Räntor på lån efterfrågas av SCB i RS. Bokför inte på kontot • Räntekostnader på leverantörsskulder redovisas på konto 855 Räntekostnader för leverantörsskulder. • Ränta på pensionsavsättning redovisas på konto 853 Finansiell kostnad, förändring av pensionsavsättningar. • Finansiell kostnad vid indexuppräkning av avsättningar redovisas på konto 859 Övriga finansiella kostnader.","Räntekostnader",""
"a8521","8521","Ränta på upplåning från koncernföretag","liability_non_current",False,"","Ränta på upplåning från koncernföretag",""
"a853","853","Finansiell kostnad, förändring av pensionsavsättningar","liability_non_current",False,"På detta konto redovisas den del av den blandmodellens pensionskost-nader som definieras som finansiell kostnad (t.ex. ränte- och basbeloppsuppräkningar samt effekt av ändrad diskonteringsränta). Denna del av ökningen utgör en kostnad som debiteras detta konto med konto 221 Avsättningar för pensioner och liknande förpliktelser, respektive konto 222 Avsättning för särskild avtalspension, visstidspension och liknande som motkonto. Finansiell kostnad för pensionsavsättning efterfrågas av SCB i RS. Bokför inte på kontot • Övrig förändring av pensionsavsättningen redovisas på underkonto 5721 Förändring av pensionsavsättningar, respektive 5722 Förändring av avsättning för särskild avtalspension, visstidspension och liknande. • Utbetalningar av pensioner redovisas på konto 573 Pensionsutbetalningar. • Särskild löneskatt på avsättning för pensioner, även den som grundar sig på finansiell kostnad, redovisas på konto 5635.","Finansiell kostnad, förändring av pensionsavsättningar",""
